title,text
“帮我翻译个东西吧”——“给钱吗兄dei？”,我们常有这样的困惑，不怎么熟的人冷不丁的找上你让你给TA帮点忙，貌似也不主动提报酬，而且你自己手头事儿也不少，该答应还是不答应呢？
老外在中国：我和筷子不得不说的故事,几十年前我就可以熟练使用筷子。事实上，为了学习使用筷子，我确实进行过一些特殊的训练和实验。
一周热词榜（7.14-20）,一周新闻热词榜，一网打尽trending news。CHINADAILY手机报新一期热词榜发榜啦！
每日新闻播报（July 20）,今日播报内容：福布斯全球名人收入榜出炉，中国球迷在俄罗斯消费最多，千禧一代热衷晒洗漱架化妆品。
谷歌AI小程序“猜画小歌”引爆朋友圈 你的画到几级了？,这款微信小程序运用计算机视觉和神经网络技术，在AI技术加持下，能够一眼认出潦草的简笔画，与玩家进行游戏互动。
每日新闻播报（July 17）,今日播报新闻：俄罗斯世界杯落下帷幕，法国击败克罗地亚夺冠；家长手机上瘾影响孩子；孤独症与食物过敏有关?国人休闲时间2.27小时
吃瓜群众必备：“站队”用英语怎么说？,不管是面对网络上的热门事件，还是在现实生活中，人们都离不开“选择”和“支持”，离不开“站队”。
每日新闻播报 (July 18),今日播报内容：到了旧金山方知挣太少，六位数年薪仍是贫困户；冰山逼近格陵兰村庄；路易王子洗礼照出炉；红枣成为超级抗癌食品?
英式英语和美式英语大不同！这8个词用混就太尴尬了,分不清美式英语和英式英语？这就很容易造成尴尬哦！我们整理了8个美式英语和英式英语中意思不同的词，来看看吧。
国务院公布《人力资源市场暂行条例》 企业招聘歧视要受罚,《人力资源市场暂行条例》于2018年5月2日国务院第7次常务会议通过，自2018年10月1日起施行。
晒完书架和冰箱 千禧一代的妹子们又在晒洗漱架化妆品了,她们晒出的化妆品或流行或小众，但这些琳琅满目的产品摆放整齐，色彩外观也搭配协调。
这10个伪生存技能 相信就死定了,在残酷的大自然中生存下去不是件易事，如果有一天你不得不荒野求生，不要盲目相信所谓的“生存技能”，有一些甚至可能置你于死地。
特朗普和普京会晤都聊了点啥？,“普特会”从世界杯一直聊到双边关系改善、叙利亚问题，甚至颇为敏感的“通俄门”调查。
《福布斯》公布全球名人收入榜 前十名里有他,《福布斯》近日公布2018年全球收入最高的名人前100名，演员乔治-克鲁尼以2.39亿美元排名第2，巨石强森以1.24亿美元排在第5。
投资未来：美中语言交流的重要性,语言远不仅是沟通的能力。外语学习还可以提升同理心、加强认知发展，并更有创见性地洞察人类状况。
退款变退卡 网友吐槽城市“套路”深,网友们纷纷感叹，城市“套路”深，买的没有卖的精。你也被“套路”过吗？一起看看英文怎么吐槽“套路”。
牛津热词：拟声词Wompwomp,一名反示威者在人群中一边挥舞手枪，一边欢叫着wompwomp，随后被捕。Wompwomp被认定为是轻视某人的顾虑或挫折。
北京暴雨，有房有车还不够 还要有艘船...,15日夜间开始，北京出现大雨，部分地区暴雨，局地大暴雨。
小圈子 Their in-group?,In-group指的是社会中的小圈子，圈子里的人对彼此有认同感。
电影幕后的10个有趣故事,电影中的奇妙世界让我们流连忘返，其实幕后的故事也同样精彩。
来自好莱坞的讯息：拥抱过去 塑造城市未来,除了为漫画英雄改编的电影设置了新标准，这部将背景设在漫威电影宇宙的影片还以其对城市生活的表现吸引了城市规划专家们的注意。
牛津热词：Wasteman废人,英国谢菲尔德市长直接发推表示禁止特朗普进入他的南约克郡城市。
打破坚冰 Breaking the ice?,Ice breaker（打破坚冰者）就是打破沉默、化解尴尬的人。
商务部发表声明（双语全文）,针对美国贸易代表办公室7月10日发表的《关于301调查的声明》，中华人民共和国商务部12日发表声明。
《孤独星球》评出2018亚洲最佳旅行地 中国四川上榜,权威旅行指南杂志《孤独星球》为大家精心挑选了10个亚洲最佳旅行地，其中不乏冷门旅游城市和神秘的文明古国，非常适合放松身心。
英格兰没进决赛，但是主帅的马甲火了！如何把马甲穿出时尚范了解一下,但在赛场之外，英格兰队主帅索斯盖特却成为本届世界杯最有名的带货王，把马甲衬衫穿出了时尚范儿。
五种英语表达说“赢了”,英语里还有一些更为生动的表达和单词可用来描述“赢了”。
工信部就垃圾短信、骚扰电话等问题出台明确举措,要严厉整治垃圾短信、骚扰电话等问题，并加强对用户通信账单的管理。
没有配枪 墨西哥警察局给警员配备弹弓,弹弓使得好也可以当武器，但是你听说过警员不配枪，配弹弓的吗？墨西哥阿尔瓦拉多市的警员不得不用弹弓来打击犯罪，因为没有枪。
电影《阿甘正传》经典台词,暑假打算怎么过呢？不如找点经典的英文影片看吧，既能享受电影情节，还能学到地道的英语。
《摩登家庭》S01E17：“我无所谓”用英语怎么说？,就比如Taylor Swift有首歌就是《Shake It off》，唱出了自己无所畏惧毫不在意的随性态度。
泰国洞穴被困13人全部获救！这场救援轰动全球,被困该国清莱府一座山洞内的12名少年以及他们的足球教练已全部离开洞穴。
世界杯出局后 C罗完成转会 加盟尤文图斯,C罗正式转会意甲尤文图斯，签约四年，年薪3000万欧元，合同期至2022年6月30日。
牛津热词：Dust devil尘魔,威尔士波伊斯郡的居民在上周惊讶地发现了一股碎屑和岩渣的小旋风，并称其为dust devil（尘魔）。
英国路易小王子受洗 威廉凯特请宾客吃七年前的婚礼蛋糕,这个婚礼蛋糕在乔治小王子和夏洛特小公主受洗时都吃过。
脸上有鸡蛋？ Egg on the face?,一个人如果“脸上有鸡蛋”（has egg on his face），意味着他的工作干得不够利落漂亮。
牛津热词：礼貌的最低程度,Civility暗示在社交情境中礼貌得体的“最低程度”。
专八翻译6大翻译技巧整理,汉语和英语的表达习惯不同，常用的句子结构也不同，以下六点翻译技巧，或许能在专八翻译中对大家有所帮助。
DQ冰淇淋杯子上这行英文，很多人看不懂,那么，上述这句英文究竟如何言简意赅地翻成中文呢？
教育部将开展幼儿园“小学化”专项治理,教育部将开展幼儿园“小学化”专项治理，今年内对幼儿园、小学、社会培训机构进行抽查和摸排。
一周热词榜（7.7-13）,一周新闻热词榜，一网打尽trending news。CHINADAILY手机报新一期热词榜发榜啦！
特朗普访英 英国民众为他办了一场“反特嘉年华”,为了迎接特朗普，英国民众可谓煞费苦心，他们把反特示威办成了一场“嘉年华”。
海南允许个人开发无人海岛 成为“岛主”不再是梦,无居民海岛开发利用的最高期限，参照海域使用权的有关规定执行。
臭气熏天却不自知？日本发明体臭检测器,很多有体臭的人自己都闻不到，还好日本一家公司造出了体臭检测器。
90后“品虾师”年薪30万，这些奇葩职业，你知道哪些？,90后“品虾师”年薪30万，这些奇葩职业，你知道哪些？
“城市公厕云平台”：动动手指就能找厕所,"“城市公厕云平台”,让人们动动手指就能轻松找到厕所,解除满大街找厕所的“尴尬”。"
牛津热词：奥巴马之环,科学家在奥巴马总统卸任后命名了一种新发现的长得像耳朵的有机体化石。
申请英国大学，这样写个人陈述最加分,一起来看看英国大学的招生老师为大家揭秘，如何写个人陈述最加分？
五种英语表达说“走吧”！,你还知道哪些可用来建议或提出“离开、动身”的英语说法吗？
习近平：全党努力把党建设得更加坚强有力,组织路线对坚持党的领导、加强党的建设、做好党的组织工作具有十分重要的意义。
观云识天：这6种气象云帮你预知天气（组图）,学会看云的形状，你就能预知几小时后天气的变化。今天我们就来认识几种常见的气象云。
“完美香蕉”应该几分熟？网友为此展开了一场辩论,香蕉到底几分熟最好吃呢？近日，Ins网友就这个问题展开了一场辩论。
真摔or假摔？痛点最低的内马尔，是位好演员？,而本场比赛，内马尔似乎也是倒地次数最多的那个人……
九部门联合发文专项整治殡葬领域突出问题,整治行动将涉及所有殡仪馆、公墓、太平间、农村公益墓地以及宗教场所骨灰存放设施等领域。
《我不是药神》：8句虐心台词之英译,“一千个读者心中有一千个哈姆雷特”，同一句话在不同人心中会有不同的解读。
这里不仅有蘑菇石 梵净山申遗成功获英媒力荐,在近期召开的第42届世界遗产大会上，联合国教科文组织世界遗产委员会审议通过将梵净山列入《世界遗产名录》。梵净山成为我国第53处世界遗产。
商务部发言人介绍缓解中美贸易摩擦影响有关政策,反制措施中增加的税收收入，将主要用于缓解企业及员工受到的影响。
